"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Central African Republic","CAF","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2042029247.17292","2152234701.16774","2240908940.25202","2354668877.71011","1503205140.76222","1506007788.723","1574051600.55035","1650414418.57923","1775721607.05044","","","",
"Canada","CAN","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","522305134396.896","543031500412.14","573697077425.679","612429599533.557","631728826029.15","640725199215.583","676518557398.879","697699372986.236","720873011456.821","745685764138.304","761799555452.247","783468633202.117","757532860382.385","781373014852.197","826327465079.974","865903965851.804","882003403235.914","920314346106.605","959283772732.81","979369477969.873","979517684456.073","961952274653.94","968104549425.317","995863395845.622","1038784153237.29","1067869490838.16","1086286200354.77","1044200263176.73","1070519032948.34","1112314939707.51","1175898830217.43","1189891232947.25","1235063969167.94","1283182466851.97","1337646946158.78","1406340402879.7","1472513350988.32","1576589228057.27","1592174446472.25","1542305197585.52","1585302854095.93","1636361056718.86","1667338950335.89","1710599583711.56","1758131600939.97","1771914931890.45","1795372570906.65","1853201808268.64","1888002751196.05","1924413868898.91","",
"Central Europe and the Baltics","CEB","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","769239948339.521","813952370086.114","833886667192.355","859119834198.993","874207406231.372","908646113132.268","935152072769.786","968711834226.248","994917208061.371","1043251294036.91","1103891137010.64","1168844012242.27","1229745630264.11","1293590231090.58","1254620748757.4","1269280909693.8","1305161615526.14","1320609591242.33","1342217142010.52","1379716105100.26","1428684636868.33","1470708152869.3","1545306831222.04","1614646768815.18","1681745415858.91","",
"Switzerland","CHE","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","618068053075.535","","","","","","","","","","",
"Channel Islands","CHI","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","28967631952.4875","30539535228.1828","31750591409.4456","33611263976.742","34440992953.7731","34655353326.4197","38368010328.2141","39596960613.048","41023896079.0493","42711857107.0538","43749117385.6145","48366227527.3436","48129039109.6605","45640116113.5417","46566567471.9628","39682176978.7478","41393202491.4016","45960444449.0233","49331053986.4579","53463400873.1806","57726949576.6913","61004711935.4851","52764300804.4953","49571730536.1885","51104668146.092","52385889700.3795","55963626247.5841","60738184010.3988","65187346780.0565","72289790116.2609","75643833604.541","81628404076.8116","91523903351.3389","98162512982.0312","102085338734.074","111686008747.529","119899008329.204","128976258794.955","135540162229.368","134237768837.24","140555985561.927","145475669614.95","149280257962.308","152227759092.649","159318850278.715","167171032162.599","169278841925.365","179502938760.32","194575520457.051","193301571873.656","203115009358.564","217955946582.239","233135235577.339","241871454259.892","249393774861.618","257371754172.818","261409684942.158","261503992590.853","271440182253.305","275136211584.796","",
"China","CHN","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1457226962319.07","1603423348625.41","1755718547141.38","1885812334891.24","2034946437115.96","2209456623236.12","2388368305559.68","2615585013833.57","2888130754940.07","3190123509144.34","3538611284926.14","4008136087833.4","4596845262463.9","5059878161873.92","5492992956602.6","6061091977323.01","6606501679490.87","7176447118853.15","7689150841688.11","8337814769972.78","8879999198177.48","9485850197436.43","10177789764649.4","10814909467140.5","11493349215381.3","",
"Cote d'Ivoire","CIV","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22816459559.3713","23526815773.2016","23995589514.0668","22937377801.1924","25531083771.5981","27495060941.7974","30442683223.1432","33262593472.2584","35619946688.6593","37951640195.5352","40203623899.5353","43242111557.1784","",
"Cameroon","CMR","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","4457076225.2237","4805855907.95246","5176429050.45491","5383830336.31658","5693657107.04012","5947024158.37761","5882189845.49354","6580943249.49194","7500443298.28503","7063339715.1814","6977894424.76973","10066619773.2605","11017180183.0705","9579811222.08447","12068613105.477","13418034772.2277","14447681169.3081","15925622932.0737","17280053537.5805","18779326930.654","18386383476.2738","17113272418.7372","16581691367.3872","15221894230.3023","14338592869.1503","14067776160.505","12973394206.1191","13170632300.7618","13605028117.2334","14189960600.1991","14911361082.4171","15778061221.4577","16491886590.1114","16739325737.4169","17325398511.4008","18228803852.1476","19526874167.1173","21111958004.7923","21445084930.3283","22509096096.5033","23388744332.3331","24368984538.9985","25193945275.6936","25905071030.7293","26965126228.8351","28044530335.9044","29439394413.5314","31525714372.6641","33114839054.8991","34547975625.4132","35704170703.778","37138894492.1653","38508366357.1649","",
"Congo, Dem. Rep.","COD","GNI (constant 2010 US$)","NY.GNP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14805765761.604","14593573601.8251","15636635492.4436","14680587585.1084","14524361167.8894","13420474525.0523","13432228490.5433","12746236951.6405","13354463644.9924","14205863138.3979","15089557102.6981","15808219369.1259","16820110720.263","17743676851.94","18337965864.3294","19333841322.7166","20654939478.4381","21809708225.9458","23155174756.463","24079325724.3209","26496434285.4779","28801119306.4892","31445737182.2931","32316537077.8847","34255377859.2427","35717107557.263","",
