"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bahamas, The","BHS","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","0","0","0","0","115000000","-38000000","-76000000","-41000000","6000000","31016841.2543","129342858.2561","21918953.5944","-162907702.1735","400000","200000","-1300000","300000","300000","100000","200000","-300000","400000","1000000","200000","140132000","94373000","39855000","71534000","169275000","142805000","332713000","459230000","409594000","216299000","149852000","524028000","158403976.22","277142000","2679068356.22","169906043.16","358587408.19","151066000","117328000","148391000","",
"Bosnia and Herzegovina","BIH","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","181284991.844527","16438936.1986536","81830913.8164162","64598955.7011762","39447629.0934208","-93487591.8168378","81179825.2187501","-4825509.47064913","59600579.0002175","86262100.8336489","9961409.46481502","94733811.3525706","3891708.11555089","100763378.541662","-6977972.95477331","-9649678.61936242","",
"Belarus","BLR","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1864843.5874","6023764.0844","260000","-1034612.4309","2100000","2300000","800000","200000","300000","-206200000","1500000","1300000","2500000","3000000","15200000","30600000","102300000","50600000","125500000","155500000","262200000","73400000","106600000","122900000","67800000","55200000","-3800000.00000001","",
"Belize","BLZ","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","6900000","4000000","3750000","1150000","1150000","1050000","1800000","1450000","2200000","2050000","10000","2529000","5665000","3900000","4500000","5092500","6223889.49","11916","74457.215","358032.4365","64244","980990.11","571642.42","985917.97","2757749.37","461250.44","1121077.31","633017.24","875726.5272","684524.64075","2734613.811","469883.77295","1718809.6837","257178.7763","718372.53665","2118556.97245","",
"Bermuda","BMU","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18000000","47400000","28700000","13900000","22800000","22400000","26000000","30700000","31300000","111900000","104853593.672204","322892613.486016","10976337.8717797","-13900531.9960887","-336710709.923011","240427566.581362","50575465.5182576","119718304.887623","-84466521.6945456","95343845.0585757","-41561601.6828939","-35028302.25","-37771563","",
"Bolivia","BOL","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","0","0","0","0","500000","100000","100000","100000","10000","200000","400000","1700000","1900000","1000000","1100000","2000000","2000000","2000000","2200000","2000000","2100000","2400000","2800000","2800000","2800000","2580000","2600000","2780000","2800000","3000000","3000000","3000000","3000000","3000000","-28805361","274766.727338455","0","0","-33113055.1584483","-1786710.7962642","88866040.522966","79693112.754138","-84465303.8440564","48314312.6648921","",
"Brazil","BRA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","14000000","1000000","19000000","33100000","53800000","112000000","183000000","146000000","124000000","196000000","367000000","207000000","376000000","187000000","42000000","81000000","143000000","138000000","175000000","523000000","665000000","1014000000","137000000","491000000","1037000000","1384000000","885000000","1042000000","2721000000","1498000000","2497066000","-1489093000","2478504000","228789000","9486289000","2910390869.14063","28798368645.1416","17061251190.3687","26115312437.8662","-4551874100","26763010595.47","16067117026.88","2083264650.91","15643503704.82","20606853865.14","3133977129.73","14693481918.84","21340512975.24","2024569614.32","22819604501.96","",
"Barbados","BRB","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","2399999.9988","860813.473445034","1769652.90999449","816651.300569429","128090.804895863","786579.956242672","719500","248000","-398000","188500","600000","1200000","500000","1400000","1500000","2250000","2750000","2450000","950000","2950000","1400000","1300000","850000","2600000","1100000","3300000","3550000","1200000","950000","1300000","22832500","25582500","24976500","25032500","53562284.34","156876988.055","44447913.6699999","82238761.705","73432246.99","127830392.185","324127084.36","560212022.18","39904868.904256","26296158.2155522","-67595202.338466","322197005.604958","94663329.57464","-27652000","9204500","27829000","",
"Brunei Darussalam","BRN","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41574955.2340904","","17456680.7736958","","","","","","","","","","","","","","",
"Bhutan","BTN","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","0","0","0","0","",
"Botswana","BWA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","0","115000.028882257","237541.070143353","0","0","2315931.68299518","-119511.675437576","0","-1276294.129029","-231058.350009453","1471696.12998296","0","0","0","0","7363747.16188913","8508294.76294669","9859104.8596381","9492071.02545319","9461211.91792361","40906041.1561427","-1053186.78497762","4103251.46613174","3497496.37945233","1513711.44151227","2252735.31731967","379651226.158038","42883207.0166659","206067613.980739","-38752973.7598978","57246455.2694582","49808105.929369","31644254.5359284","-91399142.8463313","7820713.91551763","896360.190619883","-9708674.99890323","7955737.98920886","84633020.1853614","111367029.138173","183245314.528017","169693716.450622","-865809.896189868","82078795.499989","43451919.4575982","",
"Central African Republic","CAF","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","1000000","","89547.4929468305","-1338321.10403377","329068.535751162","0","0","343876.597209823","443492.686367561","251741.210542299","603210.19646118","1264777.74564152","2572066.41955055","4764171.51536002","3811813.05298959","3790427.72204854","3502218.37590498","5855867.07107931","5318499.36760413","7204550.01785602","1424427.224","1489584.6366","173043.2831","301719.4619","6496.681","","","1292.3607","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","930153399.53069","458011558.952851","80176367.3405088","1165917310.69707","1356986437.91395","1249454406.08987","1002589450.85361","1630875919.54667","2277238611.50766","3828556653.03896","4093417644.67799","5545590225.60606","2371122941.88193","5247571783.14066","4584383588.68777","3764431766.52662","3365054235.95091","7603227208.78976","7345916876.08463","6415222031.36654","6050385361.8296","6476544254.92946","5788261952.79644","5141014995.25993","10620671982.7603","15828489189.3896","12289429361.9877","26728689666.4784","36348693780.053","19929576159.9412","46650311862.4571","36831862714.3269","29235654654.8327","23429360705.3751","44822996247.8401","27279616279.776","50352280679.5193","65141277328.096","88688588801.7031","37739086506.2731","36341411459.6469","50094723737.9182","62248451890.0106","54464630765.4405","64979797474.0844","83913840952.4108","67605967673.3612","78187786895.2101","62093299901.2981","76172736351.7666","",
"Central Europe and the Baltics","CEB","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","0","0","0","0","0","12000000","17000000","16000000","13000000","21000000","3000000","4000000","1000000","12000000","1000000","22000000","14119985.0895","37373928.0956","20203748.7087","20851000","-10070000","17926000.4811741","223489360.548221","212528102.299659","243642895.249283","288198805.495653","1055656634.79485","1157124004.76167","712176615.943005","1018931867.81275","1171709250.24751","2745586516.05033","7230686735.54916","8175046240.13438","30656002982.5809","36857549786.8447","90626057346.2222","91743013908.3116","11843667311.8838","-5780188237.47099","17978228591.1435","12699563935.8396","3579014595.91996","26375833099.9644","2623203253.79605","90141447795.8736","2662791555.71123","-55423932291.9318","50255251192.5147","",
"Switzerland","CHE","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","492105900.642452","1139302459.43907","4572823930.40647","1460323342.88788","1273478146.6724","8694731087.2685","9196020599.96638","5529967186.36586","5455401298.24091","5754440692.59042","8148256764.83525","10748761143.3125","11289089285.6262","16659250329.6899","18817587528.5302","20463807187.7726","35370718284.3231","47305928823.2339","18748515776.8101","10057242155.1355","17924233030.0143","31313906774.4928","54033813133.4678","85323489778.3842","67278840396.3029","30284125941.5384","44704115918.2064","74105205102.3192","43331824305.8357","54298783048.5463","12546544688.6579","11454449295.7352","126134890913.663","183440836438.885","51905089497.3775","-34681094478.4952","72845508013.5546","",
"Channel Islands","CHI","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","0","200000","5000000","4000000","11000000","43500000","21300000","16700000","2800000","11000000","1700000","2500000","5500000","15600000","6800000","7500000","125300000","397800000","434200000","910700000","752000000","1133452223.47","1462692823.08779","1483481263.58978","2557923987.36262","3986645149.32212","1609732036.22246","343153489.434827","1709121056.86809","2144595437.75632","2135147235.10971","2211917353.86478","4851556370.30566","9151346650.75362","7232878973.30645","9460710399.69056","20251948266.9055","20556117213.9735","9888339507.41457","12800288801.0231","15931071857.471","6994489803.57783","5134335654.9321","580113127.157103","8428423318.71994","",
"China","CHN","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","44000000","93000000","134000000","629000000","450000000","645000000","850000000","780000000","830000000","913000000","4000000000","4400000000","2000000000","2000000000","2114000000","3765000000","4527000000","4036000000","4612000000","9696000000","6284049718.62298","8456083723.56331","7972601713.71155","13729566302.8637","23932198467.5382","17154799701.5885","56742276629.6973","43889985500","57953599366.3569","48420641059.6476","64963386524","72970879683.31","123129554305.76","174390681862.62","216424460753.575","138292767802.139","143026576683.861","97703443776.919","",
"Cote d'Ivoire","CIV","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","201468.9324","107140.6569","430470.0822","5663419.9789","","","","","1472354.4187","7008540.5473","390967","49414454.4469","-28876650.3477","6348881.5152","7872255.6224","-5179237.804","-4203159.8136","23163640.4443","-25513948.9679","37014304.5279091","31816359.0909905","16460265.153319","20424151.0842925","9478480.54361021","44093478.8908401","15291715.6819423","14300850.7584208","-6401442.41321774","16218898.4658158","14408375.2555427","28651432.872762","676031029.138335","144652160.051034","394308722.753","",
"Cameroon","CMR","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","4000000","8000000","2000000","8000000","4395967.83557168","6868866.59355082","-2162450.37779335","-8235534.17927581","-368010.397992036","4290849.57580399","5222191.98740501","10115419.5508815","10550613.7683616","15708655.1056846","11546016.1395089","28638747.7279923","26080826.152034","15095598.7767631","21516665.5280802","33057314.1109316","22107440.9304129","13076258.2824087","8414330.85242346","11196310.8003393","67380784.161119","-135858901.447973","38843274.0856219","10210107.7916782","-49776918.1081332","-132617191.782029","6371816.52001518","-8730642.80987485","-13676407.0725453","-5311760.88568933","-7715712.15616807","-2215246.43097795","-66069390.8480282","500979940.402599","187094444.817724","-282311645.44227","-157562379.564156","-11787166.7879234","55817569.4300465","-38924018.9385313","21883311.3719133","107937662.700865","125908499.540989","",
"Congo, Dem. Rep.","COD","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","882894.0786","10","200342.6732","19348094.7669","17188958.7898","-1222669.7448","-1065385.9115","-1800000","900000","21990661.8972","23431563","7565534.6","13400000","18400000","14300000","54100000","34800000","7200000","90875696.1","420534933.7","400663272.5","343601083.4","507780089.8","272333947.7","292224618","209231295.736","127347916.0676","",
"Congo, Rep.","COG","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","0","0","0","2414000","2994000","3443000","3753000","1511000","-67000","80000","309000","-419000","3793000","1309000","1208000","1129000","-912000","-10618084.1709153","-10542418.8819258","-124875491.934961","-210578229.196972","-587173151.992328","-259956696.096311","-206702647.321542","-127827127.544384","-101858169.357141","101460422.59007","287410722.444305","0","-45258717.6663759","-91758637.2418614","-89543048.6395625","592308924.546218","99829164.6575954","220444697.422725","1282402137.43401","1249284627.05442","549211717.788556","1196934604.61326","44933603.2002","13614873.58","22645835.661","",
"Colombia","COL","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","3999999.99996948","3008939.99996948","1085710","1192129.99999619","6013199.99993896","4000000","11000000","22000000","41000000","24000000","106000000","37000000","29000000","104278999.999023","23000000","7000000","32000000","26000000","44000000","29000000","16000000","24300000","50000000","240000000","148962389.6","256200396.4","327927276.9","809416020.81","795998232.09","115536027.24","325346527.95","16119450.89","856767431.1","937687150.31","192449086.93","4795518061.02","1267750971.84","1278796390.79","3085124368.14","3504657902.97","5482658781.7","8419825464.74","-606202092.789999","7652082779.15","3898950996.12","4217736435.99873","4517351920.02597","3689564074.544","5126317720.97231","3218758638.90071","",
"Comoros","COM","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1101877.86110024","0","0","0","0","0","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","","","","","","",
"Cabo Verde","CPV","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","183994.172130294","769446.97067659","316715.375022609","544754.347065002","1203806.36869633","664208.13203404","415186.884978986","573820.26370576","263465.475045041","49797.8750044718","-2246070.88087704","416170.820441331","1396102.27630299","420544.655908881","-29884.0859695725","847736.186757258","0","8191.2369845641","-247770.884486806","351037.914728088","-2832133.11134732","1896492.71481508","41799.8513749048","1408829.40982443","11058534.2237524","32772273.4744584","12449266.6555722","-15917680.6711147","7828267.68504996","15883950.0968647","15204750.8700487","25091203.6628437","",
